filename,label,cam
selfharm_day_0901_yellow_hyj_01 - 37of60,hittinghead_floor,testbed
selfharm_day_0901_yellow_hyj_01 - 38of60,hittinghead_floor,testbed
selfharm_day_0901_yellow_hyj_01 - 39of60,hittinghead_floor,testbed
selfharm_day_0901_yellow_hyj_01 - 40of60,hittinghead_floor,testbed
selfharm_night_0901_yellow_hyj_01 - 36of60,hittinghead_floor,testbed
selfharm_night_0901_yellow_hyj_01 - 37of60,hittinghead_floor,testbed
selfharm_night_0901_yellow_hyj_01 - 38of60,hittinghead_floor,testbed
selfharm_night_0901_yellow_hyj_01 - 39of60,hittinghead_floor,testbed
selfharm_night_0901_yellow_hyj_01 - 40of60,hittinghead_floor,testbed
selfharm_day_0901_yellow_hyj_02 - 36of60,hittinghead_floor,testbed
selfharm_day_0901_yellow_hyj_02 - 37of60,hittinghead_floor,testbed
selfharm_day_0901_yellow_hyj_02 - 38of60,hittinghead_floor,testbed
selfharm_day_0901_yellow_hyj_02 - 39of60,hittinghead_floor,testbed
selfharm_day_0901_yellow_hyj_02 - 40of60,hittinghead_floor,testbed
selfharm_night_0901_yellow_hyj_02 - 36of60,hittinghead_floor,testbed
selfharm_night_0901_yellow_hyj_02 - 37of60,hittinghead_floor,testbed
selfharm_night_0901_yellow_hyj_02 - 38of60,hittinghead_floor,testbed
selfharm_night_0901_yellow_hyj_02 - 39of60,hittinghead_floor,testbed
selfharm_night_0901_yellow_hyj_02 - 40of60,hittinghead_floor,testbed
selfharm_day_0901_yellow_hyj_01 - 41of60,hittinghead_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 42of60,hittinghead_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 43of60,hittinghead_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 44of60,hittinghead_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 45of60,hittinghead_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 41of60,hittinghead_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 42of60,hittinghead_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 43of60,hittinghead_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 44of60,hittinghead_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 45of60,hittinghead_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 41of60,hittinghead_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 42of60,hittinghead_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 43of60,hittinghead_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 44of60,hittinghead_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 45of60,hittinghead_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 41of60,hittinghead_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 42of60,hittinghead_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 43of60,hittinghead_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 44of60,hittinghead_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 45of60,hittinghead_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 46of60,punching_floor,testbed
selfharm_day_0901_yellow_hyj_01 - 47of60,punching_floor,testbed
selfharm_day_0901_yellow_hyj_01 - 48of60,punching_floor,testbed
selfharm_day_0901_yellow_hyj_01 - 49of60,punching_floor,testbed
selfharm_day_0901_yellow_hyj_01 - 50of60,punching_floor,testbed
selfharm_night_0901_yellow_hyj_01 - 46of60,punching_floor,testbed
selfharm_night_0901_yellow_hyj_01 - 47of60,punching_floor,testbed
selfharm_night_0901_yellow_hyj_01 - 48of60,punching_floor,testbed
selfharm_night_0901_yellow_hyj_01 - 49of60,punching_floor,testbed
selfharm_night_0901_yellow_hyj_01 - 50of60,punching_floor,testbed
selfharm_day_0901_yellow_hyj_02 - 46of60,punching_floor,testbed
selfharm_day_0901_yellow_hyj_02 - 47of60,punching_floor,testbed
selfharm_day_0901_yellow_hyj_02 - 48of60,punching_floor,testbed
selfharm_day_0901_yellow_hyj_02 - 49of60,punching_floor,testbed
selfharm_day_0901_yellow_hyj_02 - 50of60,punching_floor,testbed
selfharm_night_0901_yellow_hyj_02 - 46of60,punching_floor,testbed
selfharm_night_0901_yellow_hyj_02 - 47of60,punching_floor,testbed
selfharm_night_0901_yellow_hyj_02 - 48of60,punching_floor,testbed
selfharm_night_0901_yellow_hyj_02 - 49of60,punching_floor,testbed
selfharm_night_0901_yellow_hyj_02 - 50of60,punching_floor,testbed
selfharm_day_0901_yellow_hyj_01 - 51of60,choking_hand,testbed
selfharm_day_0901_yellow_hyj_01 - 52of60,choking_hand,testbed
selfharm_day_0901_yellow_hyj_01 - 53of60,choking_hand,testbed
selfharm_day_0901_yellow_hyj_01 - 54of60,choking_hand,testbed
selfharm_day_0901_yellow_hyj_01 - 55of60,choking_hand,testbed
selfharm_night_0901_yellow_hyj_01 - 51of60,choking_hand,testbed
selfharm_night_0901_yellow_hyj_01 - 52of60,choking_hand,testbed
selfharm_night_0901_yellow_hyj_01 - 53of60,choking_hand,testbed
selfharm_night_0901_yellow_hyj_01 - 54of60,choking_hand,testbed
selfharm_night_0901_yellow_hyj_01 - 55of60,choking_hand,testbed
selfharm_day_0901_yellow_hyj_02 - 51of60,choking_hand,testbed
selfharm_day_0901_yellow_hyj_02 - 52of60,choking_hand,testbed
selfharm_day_0901_yellow_hyj_02 - 53of60,choking_hand,testbed
selfharm_day_0901_yellow_hyj_02 - 54of60,choking_hand,testbed
selfharm_day_0901_yellow_hyj_02 - 55of60,choking_hand,testbed
selfharm_night_0901_yellow_hyj_02 - 51of60,choking_hand,testbed
selfharm_night_0901_yellow_hyj_02 - 52of60,choking_hand,testbed
selfharm_night_0901_yellow_hyj_02 - 53of60,choking_hand,testbed
selfharm_night_0901_yellow_hyj_02 - 54of60,choking_hand,testbed
selfharm_night_0901_yellow_hyj_02 - 55of60,choking_hand,testbed
selfharm_day_0901_yellow_hyj_01 - 56of60,biting,testbed
selfharm_day_0901_yellow_hyj_01 - 57of60,biting,testbed
selfharm_day_0901_yellow_hyj_01 - 58of60,biting,testbed
selfharm_day_0901_yellow_hyj_01 - 59of60,biting,testbed
selfharm_day_0901_yellow_hyj_01 - 60of60,biting,testbed
selfharm_night_0901_yellow_hyj_01 - 56of60,biting,testbed
selfharm_night_0901_yellow_hyj_01 - 57of60,biting,testbed
selfharm_night_0901_yellow_hyj_01 - 58of60,biting,testbed
selfharm_night_0901_yellow_hyj_01 - 59of60,biting,testbed
selfharm_night_0901_yellow_hyj_01 - 60of60,biting,testbed
selfharm_day_0901_yellow_hyj_02 - 56of60,biting,testbed
selfharm_day_0901_yellow_hyj_02 - 57of60,biting,testbed
selfharm_day_0901_yellow_hyj_02 - 58of60,biting,testbed
selfharm_day_0901_yellow_hyj_02 - 59of60,biting,testbed
selfharm_day_0901_yellow_hyj_02 - 60of60,biting,testbed
selfharm_night_0901_yellow_hyj_02 - 56of60,biting,testbed
selfharm_night_0901_yellow_hyj_02 - 57of60,biting,testbed
selfharm_night_0901_yellow_hyj_02 - 58of60,biting,testbed
selfharm_night_0901_yellow_hyj_02 - 59of60,biting,testbed
selfharm_night_0901_yellow_hyj_02 - 60of60,biting,testbed
selfharm_day_1123_lightgreen_hyj_01 - 1of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_02 - 1of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_01 - 2of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_02 - 2of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_01 - 3of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_02 - 3of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_01 - 4of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_02 - 4of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_01 - 5of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_02 - 5of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_01 - 1of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_02 - 1of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_01 - 2of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_02 - 2of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_01 - 3of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_02 - 3of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_01 - 4of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_02 - 4of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_01 - 5of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_02 - 5of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_01 - 11of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_02 - 11of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_01 - 12of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_02 - 12of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_01 - 13of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_02 - 13of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_01 - 14of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_02 - 14of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_01 - 15of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_02 - 15of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_01 - 11of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_02 - 11of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_01 - 12of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_02 - 12of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_01 - 13of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_02 - 13of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_01 - 14of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_02 - 14of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_01 - 15of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_02 - 15of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_01 - 6of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_02 - 6of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_01 - 7of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_02 - 7of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_01 - 8of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_02 - 8of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_01 - 9of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_02 - 9of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_01 - 10of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_02 - 10of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_01 - 6of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_02 - 6of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_01 - 7of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_02 - 7of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_01 - 8of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_02 - 8of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_01 - 9of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_02 - 9of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_01 - 10of55,scratching_neck,testbed
selfharm_night_1123_lightgreen_hyj_02 - 10of55,scratching_neck,testbed
selfharm_day_1123_lightgreen_hyj_01 - 16of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_02 - 16of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_01 - 17of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_02 - 17of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_01 - 18of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_02 - 18of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_01 - 19of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_02 - 19of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_01 - 20of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_02 - 20of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_01 - 16of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_02 - 16of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_01 - 17of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_02 - 17of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_01 - 18of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_02 - 18of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_01 - 19of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_02 - 19of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_01 - 20of55,scratching_arm,testbed
selfharm_night_1123_lightgreen_hyj_02 - 20of55,scratching_arm,testbed
selfharm_day_1123_lightgreen_hyj_01 - 21of55,hittinghead_wall,testbed
selfharm_day_1123_lightgreen_hyj_02 - 21of55,hittinghead_wall,testbed
selfharm_day_1123_lightgreen_hyj_01 - 22of55,hittinghead_wall,testbed
selfharm_day_1123_lightgreen_hyj_02 - 22of55,hittinghead_wall,testbed
selfharm_day_1123_lightgreen_hyj_01 - 23of55,hittinghead_wall,testbed
selfharm_day_1123_lightgreen_hyj_02 - 23of55,hittinghead_wall,testbed
selfharm_day_1123_lightgreen_hyj_01 - 24of55,hittinghead_wall,testbed
selfharm_day_1123_lightgreen_hyj_02 - 24of55,hittinghead_wall,testbed
selfharm_day_1123_lightgreen_hyj_01 - 25of55,hittinghead_wall,testbed
selfharm_day_1123_lightgreen_hyj_02 - 25of55,hittinghead_wall,testbed
selfharm_night_1123_lightgreen_hyj_01 - 21of55,hittinghead_wall,testbed
selfharm_night_1123_lightgreen_hyj_02 - 21of55,hittinghead_wall,testbed
selfharm_night_1123_lightgreen_hyj_01 - 22of55,hittinghead_wall,testbed
selfharm_night_1123_lightgreen_hyj_02 - 22of55,hittinghead_wall,testbed
selfharm_night_1123_lightgreen_hyj_01 - 23of55,hittinghead_wall,testbed
selfharm_night_1123_lightgreen_hyj_02 - 23of55,hittinghead_wall,testbed
selfharm_night_1123_lightgreen_hyj_01 - 24of55,hittinghead_wall,testbed
selfharm_night_1123_lightgreen_hyj_02 - 24of55,hittinghead_wall,testbed
selfharm_night_1123_lightgreen_hyj_01 - 25of55,hittinghead_wall,testbed
selfharm_night_1123_lightgreen_hyj_02 - 25of55,hittinghead_wall,testbed
selfharm_day_1123_lightgreen_hyj_01 - 26of55,punching_wall,testbed
selfharm_day_1123_lightgreen_hyj_02 - 26of55,punching_wall,testbed
selfharm_day_1123_lightgreen_hyj_01 - 27of55,punching_wall,testbed
selfharm_day_1123_lightgreen_hyj_02 - 27of55,punching_wall,testbed
selfharm_day_1123_lightgreen_hyj_01 - 28of55,punching_wall,testbed
selfharm_day_1123_lightgreen_hyj_02 - 28of55,punching_wall,testbed
selfharm_day_1123_lightgreen_hyj_01 - 29of55,punching_wall,testbed
selfharm_day_1123_lightgreen_hyj_02 - 29of55,punching_wall,testbed
selfharm_day_1123_lightgreen_hyj_01 - 30of55,punching_wall,testbed
selfharm_day_1123_lightgreen_hyj_02 - 30of55,punching_wall,testbed
selfharm_night_1123_lightgreen_hyj_01 - 26of55,punching_wall,testbed
selfharm_night_1123_lightgreen_hyj_02 - 26of55,punching_wall,testbed
selfharm_night_1123_lightgreen_hyj_01 - 27of55,punching_wall,testbed
selfharm_night_1123_lightgreen_hyj_02 - 27of55,punching_wall,testbed
selfharm_night_1123_lightgreen_hyj_01 - 28of55,punching_wall,testbed
selfharm_night_1123_lightgreen_hyj_02 - 28of55,punching_wall,testbed
selfharm_night_1123_lightgreen_hyj_01 - 29of55,punching_wall,testbed
selfharm_night_1123_lightgreen_hyj_02 - 29of55,punching_wall,testbed
selfharm_night_1123_lightgreen_hyj_01 - 30of55,punching_wall,testbed
selfharm_night_1123_lightgreen_hyj_02 - 30of55,punching_wall,testbed
selfharm_day_1123_lightgreen_hyj_01 - 31of55,hittingbody,testbed
selfharm_day_1123_lightgreen_hyj_02 - 31of55,hittingbody,testbed
selfharm_day_1123_lightgreen_hyj_01 - 32of55,hittingbody,testbed
selfharm_day_1123_lightgreen_hyj_02 - 32of55,hittingbody,testbed
selfharm_day_1123_lightgreen_hyj_01 - 33of55,hittingbody,testbed
selfharm_day_1123_lightgreen_hyj_02 - 33of55,hittingbody,testbed
selfharm_day_1123_lightgreen_hyj_01 - 34of55,hittingbody,testbed
selfharm_day_1123_lightgreen_hyj_02 - 34of55,hittingbody,testbed
selfharm_day_1123_lightgreen_hyj_01 - 35of55,hittingbody,testbed
selfharm_day_1123_lightgreen_hyj_02 - 35of55,hittingbody,testbed
selfharm_night_1123_lightgreen_hyj_01 - 31of55,hittingbody,testbed
selfharm_night_1123_lightgreen_hyj_02 - 31of55,hittingbody,testbed
selfharm_night_1123_lightgreen_hyj_01 - 32of55,hittingbody,testbed
selfharm_night_1123_lightgreen_hyj_02 - 32of55,hittingbody,testbed
selfharm_night_1123_lightgreen_hyj_01 - 33of55,hittingbody,testbed
selfharm_night_1123_lightgreen_hyj_02 - 33of55,hittingbody,testbed
selfharm_night_1123_lightgreen_hyj_01 - 34of55,hittingbody,testbed
selfharm_night_1123_lightgreen_hyj_02 - 34of55,hittingbody,testbed
selfharm_night_1123_lightgreen_hyj_01 - 35of55,hittingbody,testbed
selfharm_night_1123_lightgreen_hyj_02 - 35of55,hittingbody,testbed
selfharm_day_1123_lightgreen_hyj_01 - 36of55,hittinghead_floor,testbed
selfharm_day_1123_lightgreen_hyj_02 - 36of55,hittinghead_floor,testbed
selfharm_day_1123_lightgreen_hyj_01 - 37of55,hittinghead_floor,testbed
selfharm_day_1123_lightgreen_hyj_02 - 37of55,hittinghead_floor,testbed
selfharm_day_1123_lightgreen_hyj_01 - 38of55,hittinghead_floor,testbed
selfharm_day_1123_lightgreen_hyj_02 - 38of55,hittinghead_floor,testbed
selfharm_day_1123_lightgreen_hyj_01 - 39of55,hittinghead_floor,testbed
selfharm_day_1123_lightgreen_hyj_02 - 39of55,hittinghead_floor,testbed
selfharm_day_1123_lightgreen_hyj_01 - 40of55,hittinghead_floor,testbed
selfharm_day_1123_lightgreen_hyj_02 - 40of55,hittinghead_floor,testbed
selfharm_night_1123_lightgreen_hyj_01 - 36of55,hittinghead_floor,testbed
selfharm_night_1123_lightgreen_hyj_02 - 36of55,hittinghead_floor,testbed
selfharm_night_1123_lightgreen_hyj_01 - 37of55,hittinghead_floor,testbed
selfharm_night_1123_lightgreen_hyj_02 - 37of55,hittinghead_floor,testbed
selfharm_night_1123_lightgreen_hyj_01 - 38of55,hittinghead_floor,testbed
selfharm_night_1123_lightgreen_hyj_02 - 38of55,hittinghead_floor,testbed
selfharm_night_1123_lightgreen_hyj_01 - 39of55,hittinghead_floor,testbed
selfharm_night_1123_lightgreen_hyj_02 - 39of55,hittinghead_floor,testbed
selfharm_night_1123_lightgreen_hyj_01 - 40of55,hittinghead_floor,testbed
selfharm_night_1123_lightgreen_hyj_02 - 40of55,hittinghead_floor,testbed
selfharm_day_1123_lightgreen_hyj_01 - 41of55,punching_floor,testbed
selfharm_day_1123_lightgreen_hyj_02 - 41of55,punching_floor,testbed
selfharm_day_1123_lightgreen_hyj_01 - 42of55,punching_floor,testbed
selfharm_day_1123_lightgreen_hyj_02 - 42of55,punching_floor,testbed
selfharm_day_1123_lightgreen_hyj_01 - 43of55,punching_floor,testbed
selfharm_day_1123_lightgreen_hyj_02 - 43of55,punching_floor,testbed
selfharm_day_1123_lightgreen_hyj_01 - 44of55,punching_floor,testbed
selfharm_day_1123_lightgreen_hyj_02 - 44of55,punching_floor,testbed
selfharm_day_1123_lightgreen_hyj_01 - 45of55,punching_floor,testbed
selfharm_day_1123_lightgreen_hyj_02 - 45of55,punching_floor,testbed
selfharm_night_1123_lightgreen_hyj_01 - 41of55,punching_floor,testbed
selfharm_night_1123_lightgreen_hyj_02 - 41of55,punching_floor,testbed
selfharm_night_1123_lightgreen_hyj_01 - 42of55,punching_floor,testbed
selfharm_night_1123_lightgreen_hyj_02 - 42of55,punching_floor,testbed
selfharm_night_1123_lightgreen_hyj_01 - 43of55,punching_floor,testbed
selfharm_night_1123_lightgreen_hyj_02 - 43of55,punching_floor,testbed
selfharm_night_1123_lightgreen_hyj_01 - 44of55,punching_floor,testbed
selfharm_night_1123_lightgreen_hyj_02 - 44of55,punching_floor,testbed
selfharm_night_1123_lightgreen_hyj_01 - 45of55,punching_floor,testbed
selfharm_night_1123_lightgreen_hyj_02 - 45of55,punching_floor,testbed
selfharm_day_1123_lightgreen_hyj_01 - 46of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_02 - 46of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_01 - 47of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_02 - 47of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_01 - 48of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_02 - 48of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_01 - 49of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_02 - 49of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_01 - 50of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_02 - 50of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_01 - 46of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_02 - 46of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_01 - 47of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_02 - 47of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_01 - 48of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_02 - 48of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_01 - 49of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_02 - 49of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_01 - 50of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_02 - 50of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_01 - 51of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_02 - 51of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_01 - 52of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_02 - 52of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_01 - 53of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_02 - 53of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_01 - 54of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_02 - 54of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_01 - 55of55,biting,testbed
selfharm_day_1123_lightgreen_hyj_02 - 55of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_01 - 51of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_02 - 51of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_01 - 52of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_02 - 52of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_01 - 53of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_02 - 53of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_01 - 54of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_02 - 54of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_01 - 55of55,biting,testbed
selfharm_night_1123_lightgreen_hyj_02 - 55of55,biting,testbed
normal_day_0901_yellow_hyj_01 - 1of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 1of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 2of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 2of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 3of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 3of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 4of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 4of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 5of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 5of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 1of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 1of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 2of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 2of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 3of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 3of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 4of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 4of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 5of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 5of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 6of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 6of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 7of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 7of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 8of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 8of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 9of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 9of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 10of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 10of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 6of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 6of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 7of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 7of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 8of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 8of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 9of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 9of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 10of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 10of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 11of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 11of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 12of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 12of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 13of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 13of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 14of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 14of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 15of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 15of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 11of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 11of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 12of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 12of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 13of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 13of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 14of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 14of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 15of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 15of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 16of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 16of45,normal,testbed
